BGC,SS_NoSpace,Spp,ESuit,AssessSuit,differnce,Assessor,Restrict_type,TB_Changed,WM_Comments,DM_Comments,CoastSuit,ESuit_new,AB Comment Oct-Nov 2019,ESuit_TB,ESuit_CCISS,CCISS_Change,PredSuit
BWBSlf,BWBSlf/b,Pl,1,,FALSE,,,,,,,,,,1,,
BWBSlf,BWBSlf/b,Sb,3,,FALSE,,,,,,,,,,3,2 to 3,
BWBSlf,BWBSlf/b,Sx,5,,FALSE,,,,,,,,,,5,3 to 5,
BWBSlf,BWBSlf/c,Acb,3,,FALSE,,,,,,,,,,,,
BWBSlf,BWBSlf/c,At,1,,FALSE,,,,,,,,,,,,
BWBSlf,BWBSlf/c,Ep,3,,FALSE,,,,,,,,,,,,
BWBSlf,BWBSlf/c,Pl,1,,FALSE,,,,,,,,,,,,
BWBSlf,BWBSlf/c,Sb,3,,FALSE,,,,,,,,,,,,
BWBSlf,BWBSlf/c,Sx,1,,FALSE,,,,,,,,,,,,
BWBSlf,BWBSlf/d,Pl,1,,FALSE,,,,,,,,,,,,
BWBSlf,BWBSlf/d,Sb,2,,FALSE,,,,,,,,,,,,
BWBSlf,BWBSlf/e,Acb,2,,FALSE,,,,,,,,,,2,,
BWBSlf,BWBSlf/e,At,1,,FALSE,,,,,,,,,,1,,
BWBSlf,BWBSlf/e,Bb,5,5,FALSE,WHM,,,changed from 2 to 5,,,,,,5,,
BWBSlf,BWBSlf/e,Bl,3,3,FALSE,WHM,,,change from 2 to 3,,,,,,3,,
BWBSlf,BWBSlf/e,Ep,3,,FALSE,,,,,,,,,,3,,
BWBSlf,BWBSlf/e,Pl,1,,FALSE,,,,,,,,,,1,,
BWBSlf,BWBSlf/e,Sb,5,5,FALSE,WHM,,,Changed from 3 to 5,,,,,,3,5 to 3,
BWBSlf,BWBSlf/e,Sx,1,,FALSE,,,,,,,,,,1,,
BWBSlf,BWBSlf/f,Acb,2,,FALSE,,,,,,,,,,,,
BWBSlf,BWBSlf/f,At,1,,FALSE,,,,,,,,,,,,
BWBSlf,BWBSlf/f,Bb,5,5,FALSE,WHM,,,changed from 3 to 5,,,,,,,,
BWBSlf,BWBSlf/f,Bl,3,,FALSE,,,,,,,,,,,,
BWBSlf,BWBSlf/f,Ep,2,,FALSE,,,,,,,,,,,,
BWBSlf,BWBSlf/f,Pl,1,,FALSE,,,,,,,,,,,,
BWBSlf,BWBSlf/f,Sb,3,,FALSE,,,,,,,,,,,,
BWBSlf,BWBSlf/f,Sx,1,,FALSE,,,,,,,,,,,,
BWBSlf,BWBSlf/h,Pl,1,,FALSE,,,,,,,,,,,,
BWBSlf,BWBSlf/h,Sb,1,,FALSE,,,,,,,,,,,,
BWBSlf,BWBSlf/h,Sx,3,,FALSE,,,,,,,,,,,,
BWBSlf,BWBSlf/i,Acb,2,,FALSE,,,,,,,,,,2,,
BWBSlf,BWBSlf/i,At,1,,FALSE,,,,,,,,,,1,,
BWBSlf,BWBSlf/i,Bb,5,5,FALSE,WHM,,,changed from 3 to 5,,,,,,5,,
BWBSlf,BWBSlf/i,Bl,3,,FALSE,,,,,,,,,,3,,
BWBSlf,BWBSlf/i,Ep,3,,FALSE,,,,,,,,,,3,,
BWBSlf,BWBSlf/i,Pl,2,,FALSE,,,,,,,,,,2,,
BWBSlf,BWBSlf/i,Sx,1,,FALSE,,,,,,,,,,1,,
BWBSlf,BWBSlf/j,Sb,1,,FALSE,,,,,,,,,,,,
BWBSlf,BWBSlf/j,Sx,2,,FALSE,,,,,,,,,,,,
BWBSlf,BWBSlf/k,Sb,2,,FALSE,,,,,,,,,,,,
BWBSlf,BWBSlf/l,Lt,1,,FALSE,,,,,,,,,,,,
BWBSlf,BWBSlf/l,Sb,1,,FALSE,,,,,,,,,,,,
BWBSlf,BWBSlf/m,Lt,1,,FALSE,,,,,,,,,,,,
BWBSlf,BWBSlf/m,Sb,2,,FALSE,,,,,,,,,,,,
BWBSmk,BWBSmk/101,Acb,3,,FALSE,,,,,,,,,,3,,
BWBSmk,BWBSmk/101,At,1,1,FALSE,AB,,,,,,1,At widespread,,1,,
BWBSmk,BWBSmk/101,Ep,2,,FALSE,,,,,,,,,,2,,
BWBSmk,BWBSmk/101,Pl,1,,FALSE,,,,,,,,,,1,,
BWBSmk,BWBSmk/101,Sb,3,,FALSE,,,,,,,,,,3,,
BWBSmk,BWBSmk/101,Sx,1,,FALSE,,,,,,,,,,1,,
BWBSmk,BWBSmk/102,At,3,,FALSE,,,,,,,,,,3,,
BWBSmk,BWBSmk/102,Pl,2,2,FALSE,AB,,,,,,2,productivity limitations,,2,,
BWBSmk,BWBSmk/102,Sb,3,,FALSE,,,,,,,,,,3,,
BWBSmk,BWBSmk/102,Sx,5,,FALSE,,,,,,,,,,5,3 to 5,
BWBSmk,BWBSmk/103,At,2,,FALSE,,,,,,,,,,,,
BWBSmk,BWBSmk/103,Ep,2,,FALSE,,,,,,,,,,,,
BWBSmk,BWBSmk/103,Pl,1,,FALSE,,,,,,,,,,,,
BWBSmk,BWBSmk/103,Sx,1,,FALSE,,,,,,,,,,,,
BWBSmk,BWBSmk/104,At,3,,FALSE,,,,,,,,,,,,
BWBSmk,BWBSmk/104,Lt,2,,FALSE,,,,,,,,,,,,
BWBSmk,BWBSmk/104,Pl,2,,FALSE,,,,,,,,,,,,
BWBSmk,BWBSmk/104,Sb,1,,FALSE,,,,,,,,,,,,
BWBSmk,BWBSmk/104,Sx,3,3,FALSE,AB,,,,,,3,infrequent  in natural stands,,,,
BWBSmk,BWBSmk/110,Acb,2,,FALSE,,,,,,,,,,2,,
BWBSmk,BWBSmk/110,At,3,,FALSE,,,,,,,,,,3,,
BWBSmk,BWBSmk/110,Ep,3,,FALSE,,,,,,,,,,3,,
BWBSmk,BWBSmk/110,Pl,3,,FALSE,,,,,,,,,,3,2 to 3,
BWBSmk,BWBSmk/110,Sb,3,,FALSE,,,,,,,,,,3,,
BWBSmk,BWBSmk/110,Sx,1,,FALSE,,,,,,,,,,1,,
BWBSmk,BWBSmk/111,Acb,2,,FALSE,,,,,,,,,,,,
BWBSmk,BWBSmk/111,At,3,,FALSE,,,,,,,,,,,,
BWBSmk,BWBSmk/111,Ep,3,,FALSE,,,,,,,,,,,,
BWBSmk,BWBSmk/111,Pl,2,,FALSE,,,,,,,,,,,,
BWBSmk,BWBSmk/111,Sb,3,,FALSE,,,,,,,,,,,,
BWBSmk,BWBSmk/111,Sx,1,,FALSE,,,,,,,,,,,,
BWBSmw,BWBSmw/101,Acb,3,,FALSE,,,,,,,,,,3,,
BWBSmw,BWBSmw/101,At,1,,FALSE,,,,,,,,,,1,,
BWBSmw,BWBSmw/101,Ep,3,,FALSE,,,,,,,,,,3,,
BWBSmw,BWBSmw/101,Pl,1,,FALSE,,,,,,,,,,1,,
BWBSmw,BWBSmw/101,Sb,3,,FALSE,,,,,,,,,,3,,
BWBSmw,BWBSmw/101,Sx,1,,FALSE,,,,,,,,,,1,,
BWBSmw,BWBSmw/102,At,3,,FALSE,,,,,,,,,,3,2 to 3,
BWBSmw,BWBSmw/102,Pl,2,,FALSE,,,,,,,,,,2,,
BWBSmw,BWBSmw/102,Sx,5,,FALSE,,,,,,,,,,5,3 to 5,
BWBSmw,BWBSmw/103,At,1,,FALSE,,,,,,,,,,,,
BWBSmw,BWBSmw/103,Pl,1,,FALSE,,,,,,,,,,,,
BWBSmw,BWBSmw/103,Sx,2,,FALSE,,,,,,,,,,,,
BWBSmw,BWBSmw/104,At,3,,FALSE,,,,,,,,,,,,
BWBSmw,BWBSmw/104,Pl,1,,FALSE,,,,,,,,,,,,
BWBSmw,BWBSmw/104,Sb,2,,FALSE,,,,,,,,,,,,
BWBSmw,BWBSmw/104,Sx,3,,FALSE,,,,,,,,,,,,
BWBSmw,BWBSmw/110,Acb,2,,FALSE,,,,,,,,,,,,
BWBSmw,BWBSmw/110,At,2,,FALSE,,,,,,,,,,,,
BWBSmw,BWBSmw/110,Ep,3,,FALSE,,,,,,,,,,,,
BWBSmw,BWBSmw/110,Pl,2,,FALSE,,,,,,,,,,,,
BWBSmw,BWBSmw/110,Sb,3,,FALSE,,,,,,,,,,,,
BWBSmw,BWBSmw/110,Sx,1,,FALSE,,,,,,,,,,,,
BWBSmw,BWBSmw/111,Acb,2,,FALSE,,,,,,,,,,2,,
BWBSmw,BWBSmw/111,At,3,,FALSE,,,,,,,,,,3, to 3,
BWBSmw,BWBSmw/111,Ep,3,,FALSE,,,,,,,,,,3, to 3,
BWBSmw,BWBSmw/111,Pl,3,,FALSE,,,,,,,,,,3,2 to 3,
BWBSmw,BWBSmw/111,Sx,1,,FALSE,,,,,,,,,,1,,
BWBSnm,BWBSnm/a,Pj,1,,FALSE,,,,,,,,,,,,
BWBSnm,BWBSnm/b,At,1,,FALSE,,,,,,,,,,1,,
BWBSnm,BWBSnm/b,Ep,3,,FALSE,,,,,,,,,,3,,
BWBSnm,BWBSnm/b,Pj,2,,FALSE,,,,,,,,,,2,,
BWBSnm,BWBSnm/b,Sb,3,,FALSE,,,,,,,,,,3,,
BWBSnm,BWBSnm/b,Sx,3,,FALSE,,,,,,,,,,3,1 to 3,
BWBSnm,BWBSnm/c,Pj,1,,FALSE,,,,,,,,,,,,
BWBSnm,BWBSnm/c,Sb,2,,FALSE,,,,,,,,,,,,
BWBSnm,BWBSnm/d,Acb,3,,FALSE,,,,,,,,,,3,,
BWBSnm,BWBSnm/d,At,1,,FALSE,,,,,,,,,,1,,
BWBSnm,BWBSnm/d,Bb,3,,FALSE,,,,,,,,,,3,,
BWBSnm,BWBSnm/d,Ep,3,,FALSE,,,,,,,,,,3,,
BWBSnm,BWBSnm/d,Sb,3,,FALSE,,,,,,,,,,3,,
BWBSnm,BWBSnm/d,Sx,1,,FALSE,,,,,,,,,,1,,
BWBSnm,BWBSnm/e,Acb,1,,FALSE,,,,,,,,,,,,
BWBSnm,BWBSnm/e,At,1,,FALSE,,,,,,,,,,,,
BWBSnm,BWBSnm/e,Bb,3,,FALSE,,,,,,,,,,,,
BWBSnm,BWBSnm/e,Ep,3,,FALSE,,,,,,,,,,,,
BWBSnm,BWBSnm/e,Sx,1,,FALSE,,,,,,,,,,,,
BWBSnm,BWBSnm/f,Acb,2,,FALSE,,,,,,,,,,2,,
BWBSnm,BWBSnm/f,At,2,,FALSE,,,,,,,,,,2,,
BWBSnm,BWBSnm/f,Bb,3,,FALSE,,,,,,,,,,3,,
BWBSnm,BWBSnm/f,Ep,3,,FALSE,,,,,,,,,,3,,
BWBSnm,BWBSnm/f,Sx,1,,FALSE,,,,,,,,,,1,,
BWBSnm,BWBSnm/g,Pj,2,,FALSE,,,,,,,,,,,,
BWBSnm,BWBSnm/g,Sb,1,,FALSE,,,,,,,,,,,,
BWBSnm,BWBSnm/h,Ep,3,,FALSE,,,,,,,,,,,,
BWBSnm,BWBSnm/h,Sb,1,,FALSE,,,,,,,,,,,,
BWBSnm,BWBSnm/h,Sx,1,,FALSE,,,,,,,,,,,,
BWBSnm,BWBSnm/i,Sb,1,,FALSE,,,,,,,,,,,,
BWBSnm,BWBSnm/j,Lt,2,,FALSE,,,,,,,,,,,,
BWBSnm,BWBSnm/j,Sb,1,,FALSE,,,,,,,,,,,,
BWBSnm,BWBSnm/k,Lt,1,,FALSE,,,,,,,,,,,,
BWBSnm,BWBSnm/k,Sb,3,,FALSE,,,,,,,,,,,,
BWBSpp,BWBSpp/a,Pj,1,,FALSE,,,,,,,,,,1,,
BWBSpp,BWBSpp/a,Pl,1,,FALSE,,,,,,,,,,1,,
BWBSpp,BWBSpp/b,At,3,,FALSE,,,,,,,,,,,,
BWBSpp,BWBSpp/b,Ep,3,,FALSE,,,,,,,,,,,,
BWBSpp,BWBSpp/b,Pj,2,,FALSE,,,,,,,,,,,,
BWBSpp,BWBSpp/b,Pl,1,,FALSE,,,,,,,,,,,,
BWBSpp,BWBSpp/b,Sb,3,,FALSE,,,,,,,,,,,,
BWBSpp,BWBSpp/b,Sx,2,,FALSE,,,,,,,,,,,,
BWBSpp,BWBSpp/c,Pj,1,,FALSE,,,,,,,,,,,,
BWBSpp,BWBSpp/c,Pl,1,,FALSE,,,,,,,,,,,,
BWBSpp,BWBSpp/c,Sb,2,,FALSE,,,,,,,,,,,,
BWBSpp,BWBSpp/d,Acb,3,,FALSE,,,,,,,,,,3,,
BWBSpp,BWBSpp/d,At,1,,FALSE,,,,,,,,,,1,,
BWBSpp,BWBSpp/d,Bb,3,,FALSE,,,,,,,,,,3,,
BWBSpp,BWBSpp/d,Ep,3,,FALSE,,,,,,,,,,3,,
BWBSpp,BWBSpp/d,Pl,1,,FALSE,,,,,,,,,,1,,
BWBSpp,BWBSpp/d,Sb,3,,FALSE,,,,,,,,,,3,,
BWBSpp,BWBSpp/d,Sx,1,,FALSE,,,,,,,,,,1,,
BWBSpp,BWBSpp/e,Acb,1,,FALSE,,,,,,,,,,,,
BWBSpp,BWBSpp/e,At,1,,FALSE,,,,,,,,,,,,
BWBSpp,BWBSpp/e,Bb,3,,FALSE,,,,,,,,,,,,
BWBSpp,BWBSpp/e,Ep,3,,FALSE,,,,,,,,,,,,
BWBSpp,BWBSpp/e,Sx,1,,FALSE,,,,,,,,,,,,
BWBSpp,BWBSpp/f,Acb,2,,FALSE,,,,,,,,,,2,,
BWBSpp,BWBSpp/f,At,2,,FALSE,,,,,,,,,,2,,
BWBSpp,BWBSpp/f,Bb,3,,FALSE,,,,,,,,,,3,,
BWBSpp,BWBSpp/f,Ep,2,,FALSE,,,,,,,,,,2,,
BWBSpp,BWBSpp/f,Sx,1,,FALSE,,,,,,,,,,1,,
BWBSpp,BWBSpp/g,Pj,2,,FALSE,,,,,,,,,,,,
BWBSpp,BWBSpp/g,Pl,2,,FALSE,,,,,,,,,,,,
BWBSpp,BWBSpp/g,Sb,1,,FALSE,,,,,,,,,,,,
BWBSpp,BWBSpp/h,Ep,3,,FALSE,,,,,,,,,,,,
BWBSpp,BWBSpp/h,Sb,1,,FALSE,,,,,,,,,,,,
BWBSpp,BWBSpp/h,Sx,1,,FALSE,,,,,,,,,,,,
BWBSpp,BWBSpp/i,Sb,1,,FALSE,,,,,,,,,,,,
BWBSpp,BWBSpp/j,Lt,2,,FALSE,,,,,,,,,,,,
BWBSpp,BWBSpp/j,Sb,1,,FALSE,,,,,,,,,,,,
BWBSpp,BWBSpp/k,Lt,1,,FALSE,,,,,,,,,,,,
BWBSpp,BWBSpp/k,Sb,3,,FALSE,,,,,,,,,,,,
BWBSub,BWBSub/a,Pj,1,,FALSE,,,,,,,,,,1,,
BWBSub,BWBSub/b,At,1,,FALSE,,,,,,,,,,,,
BWBSub,BWBSub/b,Ep,3,,FALSE,,,,,,,,,,,,
BWBSub,BWBSub/b,Pj,2,,FALSE,,,,,,,,,,,,
BWBSub,BWBSub/b,Sb,3,,FALSE,,,,,,,,,,,,
BWBSub,BWBSub/b,Sx,2,,FALSE,,,,,,,,,,,,
BWBSub,BWBSub/c,At,3,,FALSE,,,,,,,,,,,,
BWBSub,BWBSub/c,Pj,1,,FALSE,,,,,,,,,,,,
BWBSub,BWBSub/c,Sb,1,,FALSE,,,,,,,,,,,,
BWBSub,BWBSub/d,Acb,3,,FALSE,,,,,,,,,,3,,
BWBSub,BWBSub/d,At,3,,FALSE,,,,,,,,,,3,1 to 3,
BWBSub,BWBSub/d,Bb,3,,FALSE,,,,,,,,,,3,,
BWBSub,BWBSub/d,Ep,3,,FALSE,,,,,,,,,,3,,
BWBSub,BWBSub/d,Pj,3,,FALSE,,,,,,,,,,3,,
BWBSub,BWBSub/d,Sb,2,,FALSE,,,,,,,,,,2,,
BWBSub,BWBSub/d,Sx,1,,FALSE,,,,,,,,,,1,,
BWBSub,BWBSub/e,At,3,,FALSE,,,,,,,,,,,,
BWBSub,BWBSub/e,Bb,2,,FALSE,,,,,,,,,,,,
BWBSub,BWBSub/e,Ep,2,,FALSE,,,,,,,,,,,,
BWBSub,BWBSub/e,Sx,1,,FALSE,,,,,,,,,,,,
BWBSub,BWBSub/f,Acb,3,,FALSE,,,,,,,,,,3, to 3,
BWBSub,BWBSub/f,Bb,3,,FALSE,,,,,,,,,,3,,
BWBSub,BWBSub/f,Sx,1,,FALSE,,,,,,,,,,1,,
BWBSub,BWBSub/g,Pj,2,,FALSE,,,,,,,,,,,,
BWBSub,BWBSub/g,Sb,1,,FALSE,,,,,,,,,,,,
BWBSub,BWBSub/h,Sb,1,,FALSE,,,,,,,,,,,,
BWBSub,BWBSub/i,Sb,1,,FALSE,,,,,,,,,,,,
BWBSub,BWBSub/j,Lt,1,,FALSE,,,,,,,,,,,,
BWBSub,BWBSub/j,Sx,3,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/b,Pl,1,,FALSE,,,,,,,,,,1,,
BWBSuf,BWBSuf/b,Sb,3,,FALSE,,,,,,,,,,3,,
BWBSuf,BWBSuf/c,Acb,3,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/c,At,1,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/c,Pl,1,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/c,Sb,3,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/c,Sx,1,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/d,Pl,1,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/d,Sb,1,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/e,At,2,,FALSE,,,,,,,,,,2,,
BWBSuf,BWBSuf/e,Bl,3,3,FALSE,WHM,,,change from 2 to 3,,,,,,3,,
BWBSuf,BWBSuf/e,Pl,1,,FALSE,,,,,,,,,,1,,
BWBSuf,BWBSuf/e,Sb,3,,FALSE,,,,,,,,,,3,,
BWBSuf,BWBSuf/e,Sx,1,,FALSE,,,,,,,,,,1,,
BWBSuf,BWBSuf/f,Acb,2,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/f,At,2,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/f,Bl,1,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/f,Ep,3,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/f,Pl,1,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/f,Sb,3,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/f,Sx,1,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/h,Bl,3,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/h,Pl,1,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/h,Sb,1,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/i,Bl,3,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/i,Pl,2,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/i,Sb,1,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/i,Sx,1,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/j,Acb,3,,FALSE,,,,,,,,,,3,,
BWBSuf,BWBSuf/j,Bl,3,,FALSE,,,,,,,,,,3,,
BWBSuf,BWBSuf/j,Pl,2,,FALSE,,,,,,,,,,2,,
BWBSuf,BWBSuf/j,Sb,3,,FALSE,,,,,,,,,,3,,
BWBSuf,BWBSuf/j,Sx,1,,FALSE,,,,,,,,,,1,,
BWBSuf,BWBSuf/k,Sb,1,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/l,Lt,2,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/l,Sb,1,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/m,Lt,2,,FALSE,,,,,,,,,,,,
BWBSuf,BWBSuf/m,Sb,1,,FALSE,,,,,,,,,,,,
BWBSvk,BWBSvk/d,At,3,,FALSE,,,,,,,,,,3, to 3,
BWBSvk,BWBSvk/d,Bl,1,,FALSE,,,,,,,,,,,,
BWBSvk,BWBSvk/d,Sx,1,,FALSE,,,,,,,,,,1, to 1,
BWBSvk,BWBSvk/h,Acb,1,,FALSE,,,,,,,,,,1, to 1,
BWBSvk,BWBSvk/h,Bl,1,,FALSE,,,,,,,,,,,,
BWBSvk,BWBSvk/h,Sx,1,,FALSE,,,,,,,,,,1, to 1,
BWBSvk,BWBSvk/m,Acb,1,,FALSE,,,,,,,,,,1, to 1,
BWBSvk,BWBSvk/m,Bl,1,,FALSE,,,,,,,,,,,,
BWBSvk,BWBSvk/m,Ep,2,,FALSE,,,,,,,,,,2, to 2,
BWBSvk,BWBSvk/m,Sx,1,,FALSE,,,,,,,,,,1, to 1,
BWBSwk1,BWBSwk1/101,At,2,,FALSE,,,,,,,,,,2,,
BWBSwk1,BWBSwk1/101,Bl,3,,FALSE,,,,,,,,,,3, to 3,
BWBSwk1,BWBSwk1/101,Pl,1,,FALSE,,,,,,,,,,1,,
BWBSwk1,BWBSwk1/101,Sx,1,,FALSE,,,,,,,,,,1,,
BWBSwk1,BWBSwk1/102,Pl,2,,FALSE,,,,,,,,,,2,,
BWBSwk1,BWBSwk1/102,Sx,3,,FALSE,,,,,,,,,,3,,
BWBSwk1,BWBSwk1/103,At,3,,FALSE,,,,,,,,,,,,
BWBSwk1,BWBSwk1/103,Pl,1,,FALSE,,,,,,,,,,,,
BWBSwk1,BWBSwk1/103,Sx,2,,FALSE,,,,,,,,,,,,
BWBSwk1,BWBSwk1/104,At,3,,FALSE,,,,,,,,,,,,
BWBSwk1,BWBSwk1/104,Pl,2,,FALSE,,,,,,,,,,,,
BWBSwk1,BWBSwk1/104,Sb,2,,FALSE,,,,,,,,,,,,
BWBSwk1,BWBSwk1/104,Sx,3,,FALSE,,,,,,,,,,,,
BWBSwk1,BWBSwk1/110,Acb,2,,FALSE,,,,,,,,,,2,,
BWBSwk1,BWBSwk1/110,Pl,2,,FALSE,,,,,,,,,,2,,
BWBSwk1,BWBSwk1/110,Sx,1,,FALSE,,,,,,,,,,1,,
BWBSwk1,BWBSwk1/111,Lt,2,,FALSE,,,,,,,,,,,,
BWBSwk1,BWBSwk1/111,Pl,1,,FALSE,,,,,,,,,,,,
BWBSwk1,BWBSwk1/111,Sb,1,,FALSE,,,,,,,,,,,,
BWBSwk1,BWBSwk1/111,Sx,1,,FALSE,,,,,,,,,,,,
BWBSwk2,BWBSwk2/101,Acb,3,,FALSE,,,,,,,,,,3,,
BWBSwk2,BWBSwk2/101,At,2,,FALSE,,,,,,,,,,2,,
BWBSwk2,BWBSwk2/101,Bl,3,,FALSE,,w,,,,,,,,3,,
BWBSwk2,BWBSwk2/101,Ep,3,,FALSE,,,,,,,,,,3,,
BWBSwk2,BWBSwk2/101,Pl,1,,FALSE,,,,,,,,,,1,,
BWBSwk2,BWBSwk2/101,Sx,1,,FALSE,,,,,,,,,,1,,
BWBSwk2,BWBSwk2/102,Pl,2,,FALSE,,,,,,,,,,2,,
BWBSwk2,BWBSwk2/102,Sx,3,,FALSE,,,,,,,,,,3,,
BWBSwk2,BWBSwk2/103,At,3,,FALSE,,,,,,,,,,,,
BWBSwk2,BWBSwk2/103,Pl,1,,FALSE,,,,,,,,,,,,
BWBSwk2,BWBSwk2/103,Sb,3,,FALSE,,,,,,,,,,,,
BWBSwk2,BWBSwk2/103,Sx,3,,FALSE,,,,,,,,,,,,
BWBSwk2,BWBSwk2/104,At,3,,FALSE,,,,,,,,,,,,
BWBSwk2,BWBSwk2/104,Pl,2,,FALSE,,,,,,,,,,,,
BWBSwk2,BWBSwk2/104,Sx,2,,FALSE,,,,,,,,,,,,
BWBSwk2,BWBSwk2/110,Acb,3,,FALSE,,,,,,,,,,,,
BWBSwk2,BWBSwk2/110,At,3,,FALSE,,,,,,,,,,,,
BWBSwk2,BWBSwk2/110,Ep,3,,FALSE,,,,,,,,,,,,
BWBSwk2,BWBSwk2/110,Pl,2,,FALSE,,,,,,,,,,,,
BWBSwk2,BWBSwk2/110,Sx,1,,FALSE,,,,,,,,,,,,
BWBSwk2,BWBSwk2/111,Acb,3,,FALSE,,,,,,,,,,3,,
BWBSwk2,BWBSwk2/111,Pl,2,,FALSE,,,,,,,,,,2,,
BWBSwk2,BWBSwk2/111,Sx,1,,FALSE,,,,,,,,,,1,,
BWBSwk3,BWBSwk3/101,Acb,3,,FALSE,,,,,,,,,,3,,
BWBSwk3,BWBSwk3/101,At,3,,FALSE,,,,,,,,,,3,,
BWBSwk3,BWBSwk3/101,Bl,2,2,FALSE,WHM,w,,Change from 1to 2,,,,,,2,,
BWBSwk3,BWBSwk3/101,Ep,3,,FALSE,,,,,,,,,,3,,
BWBSwk3,BWBSwk3/101,Pl,2,,FALSE,,,,,,,,,,2,,
BWBSwk3,BWBSwk3/101,Sb,3,,FALSE,,,,,,,,,,3,,
BWBSwk3,BWBSwk3/101,Sx,1,,FALSE,,,,,,,,,,1,,
BWBSwk3,BWBSwk3/102,At,3,,FALSE,,,,,,,,,,3,,
BWBSwk3,BWBSwk3/102,Bl,3,,FALSE,,,,,,,,,,3,,
BWBSwk3,BWBSwk3/102,Pl,3,,FALSE,,,,,,,,,,3,,
BWBSwk3,BWBSwk3/102,Sb,3,,FALSE,,,,,,,,,,3,,
BWBSwk3,BWBSwk3/102,Sx,2,,FALSE,,,,,,,,,,2,,
BWBSwk3,BWBSwk3/103,At,3,,FALSE,,,,,,,,,,,,
BWBSwk3,BWBSwk3/103,Bl,3,,FALSE,,,,,,,,,,,,
BWBSwk3,BWBSwk3/103,Pl,3,,FALSE,,,,,,,,,,,,
BWBSwk3,BWBSwk3/103,Sb,2,,FALSE,,,,,,,,,,,,
BWBSwk3,BWBSwk3/103,Sx,2,,FALSE,,,,,,,,,,,,
BWBSwk3,BWBSwk3/110,Acb,3,,FALSE,,,,,,,,,,3,,
BWBSwk3,BWBSwk3/110,Bl,2,,FALSE,,,,,,,,,,2,,
BWBSwk3,BWBSwk3/110,Lt,2,,FALSE,,,,,,,,,,2,,
BWBSwk3,BWBSwk3/110,Pl,3,,FALSE,,,,,,,,,,3,,
BWBSwk3,BWBSwk3/110,Sb,2,,FALSE,,,,,,,,,,2,,
BWBSwk3,BWBSwk3/110,Sx,1,,FALSE,,,,,,,,,,1,,
BWBSwk3,BWBSwk3/111,Acb,3,,FALSE,,,,,,,,,,,,
BWBSwk3,BWBSwk3/111,Lt,2,,FALSE,,,,,,,,,,,,
BWBSwk3,BWBSwk3/111,Pl,2,,FALSE,,,,,,,,,,,,
BWBSwk3,BWBSwk3/111,Sb,2,,FALSE,,,,,,,,,,,,
CCHun_CA,CCHun_CA/101,Ol,1,,FALSE,,,,,,,,,,1,,
CCHun_CA,CCHun_CA/101,Qb,1,,FALSE,,,,,,,,,,1,,
CCHun_CA,CCHun_CA/101,Qc,1,,FALSE,,,,,,,,,,1,,
CCHun_CA,CCHun_CA/101,Qd,1,,FALSE,,,,,,,,,,1,,
CCHun_CA,CCHun_CA/101,Qx,1,,FALSE,,,,,,,,,,1,,
CCHun_CA,CCHun_CA/101,Qz,1,,FALSE,,,,,,,,,,1,,
CCHun_CA,CCHun_CA/110,On,1,,FALSE,,,,,,,,,,,,
CCHun_CA,CCHun_CA/110,Pc,1,,FALSE,,,,,,,,,,,,
CCHun_CA,CCHun_CA/110,Qc,1,,FALSE,,,,,,,,,,,,
CCHun_CA,CCHun_CA/110,Qd,1,,FALSE,,,,,,,,,,,,
CCHun_CA,CCHun_CA/111,On,1,,FALSE,,,,,,,,,,1,,
CCHun_CA,CCHun_CA/111,Pc,1,,FALSE,,,,,,,,,,1,,
CCHun_CA,CCHun_CA/111,Qd,1,,FALSE,,,,,,,,,,1,,
CCHun_CA,CCHun_CA/Gs,X,1,,FALSE,,,,,,,,,,1,,
CDFmm,CDFmm/01,Bg,3,3,FALSE,HAK/SS,,,,,3,,,,3,,
